value,description,codesystem,code,iri
"CORTICOSTEROID DERMATOLOGICAL PREPARATIONS, PLAIN","CORTICOSTEROID DERMATOLOGICAL PREPARATIONS, PLAIN","UATC","D07A","http://purl.bioontology.org/ontology/UATC/D07A"
"benzethonium chloride","benzethonium chloride","UATC","D08AJ08","http://purl.bioontology.org/ontology/UATC/D08AJ08"
"Lithium antipsychotics","Lithium antipsychotics","UATC","N05AN","http://purl.bioontology.org/ontology/UATC/N05AN"
"metampicillin","metampicillin","UATC","J01CA14","http://purl.bioontology.org/ontology/UATC/J01CA14"
"anagrelide","anagrelide","UATC","L01XX35","http://purl.bioontology.org/ontology/UATC/L01XX35"
"guselkumab","guselkumab","UATC","L04AC16","http://purl.bioontology.org/ontology/UATC/L04AC16"
"sodium oxybate","sodium oxybate","UATC","N01AX11","http://purl.bioontology.org/ontology/UATC/N01AX11"
"cadralazine","cadralazine","UATC","C02DB04","http://purl.bioontology.org/ontology/UATC/C02DB04"
"Amide local anesthetics","Amide local anesthetics","UATC","N01BB","http://purl.bioontology.org/ontology/UATC/N01BB"
"alprostadil","alprostadil","UATC","C01EA01","http://purl.bioontology.org/ontology/UATC/C01EA01"
"Antibiotic","Antibiotic","STY","T195","http://purl.bioontology.org/ontology/STY/T195"
"nebacumab","nebacumab","UATC","J06BC01","http://purl.bioontology.org/ontology/UATC/J06BC01"
"Injury or Poisoning","Injury or Poisoning","STY","T037","http://purl.bioontology.org/ontology/STY/T037"
"HORMONE ANTAGONISTS AND RELATED AGENTS","HORMONE ANTAGONISTS AND RELATED AGENTS","UATC","L02B","http://purl.bioontology.org/ontology/UATC/L02B"
"oxitropium bromide","oxitropium bromide","UATC","R03BB02","http://purl.bioontology.org/ontology/UATC/R03BB02"
"hexoprenaline","hexoprenaline","UATC","R03CC05","http://purl.bioontology.org/ontology/UATC/R03CC05"
"Clinical Drug","Clinical Drug","STY","T200","http://purl.bioontology.org/ontology/STY/T200"
"lentinan","lentinan","UATC","L03AX01","http://purl.bioontology.org/ontology/UATC/L03AX01"
"Analgesics and anesthetics","Analgesics and anesthetics","UATC","S02DA","http://purl.bioontology.org/ontology/UATC/S02DA"
"ANDROGENS","ANDROGENS","UATC","G03B","http://purl.bioontology.org/ontology/UATC/G03B"
"Lung surfactants","Lung surfactants","UATC","R07AA","http://purl.bioontology.org/ontology/UATC/R07AA"
"prussian blue","prussian blue","UATC","V03AB31","http://purl.bioontology.org/ontology/UATC/V03AB31"
"propyphenazone","propyphenazone","UATC","N02BB04","http://purl.bioontology.org/ontology/UATC/N02BB04"
"agomelatine","agomelatine","UATC","N06AX22","http://purl.bioontology.org/ontology/UATC/N06AX22"
"levosulpiride","levosulpiride","UATC","N05AL07","http://purl.bioontology.org/ontology/UATC/N05AL07"
"dimercaprol","dimercaprol","UATC","V03AB09","http://purl.bioontology.org/ontology/UATC/V03AB09"
"valsartan","valsartan","UATC","C09CA03","http://purl.bioontology.org/ontology/UATC/C09CA03"
"technetium (99mTc) bicisate","technetium (99mTc) bicisate","UATC","V09AA02","http://purl.bioontology.org/ontology/UATC/V09AA02"
"ramipril","ramipril","UATC","C09AA05","http://purl.bioontology.org/ontology/UATC/C09AA05"
"chloroprednisone and antiinfectives","chloroprednisone and antiinfectives","UATC","S01CA09","http://purl.bioontology.org/ontology/UATC/S01CA09"
"Hyperici herba","Hyperici herba","UATC","N06AX25","http://purl.bioontology.org/ontology/UATC/N06AX25"
"diacerein","diacerein","UATC","M01AX21","http://purl.bioontology.org/ontology/UATC/M01AX21"
"Antivirals, ophthalmologic","Antivirals, ophthalmologic","UATC","S01AD","http://purl.bioontology.org/ontology/UATC/S01AD"
"TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN","UATC","M02","http://purl.bioontology.org/ontology/UATC/M02"
"nefopam","nefopam","UATC","N02BG06","http://purl.bioontology.org/ontology/UATC/N02BG06"
"roflumilast","roflumilast","UATC","R03DX07","http://purl.bioontology.org/ontology/UATC/R03DX07"
"ACE inhibitors, plain","ACE inhibitors, plain","UATC","C09AA","http://purl.bioontology.org/ontology/UATC/C09AA"
"OTHER DERMATOLOGICAL PREPARATIONS in ATC","OTHER DERMATOLOGICAL PREPARATIONS in ATC","UATC","D11","http://purl.bioontology.org/ontology/UATC/D11"
"cyclobutyrol","cyclobutyrol","UATC","A05AX03","http://purl.bioontology.org/ontology/UATC/A05AX03"
"chorionic gonadotrophin","chorionic gonadotrophin","UATC","G03GA01","http://purl.bioontology.org/ontology/UATC/G03GA01"
"tocopherol","tocopherol","UATC","A11HA03","http://purl.bioontology.org/ontology/UATC/A11HA03"
"Nitrofuran derivatives, antiprotozoal drugs","Nitrofuran derivatives, antiprotozoal drugs","UATC","P01CC","http://purl.bioontology.org/ontology/UATC/P01CC"
"rota virus, pentavalent, live, reassorted","rota virus, pentavalent, live, reassorted","UATC","J07BH02","http://purl.bioontology.org/ontology/UATC/J07BH02"
"methylrosaniline","methylrosaniline","UATC","D01AE02","http://purl.bioontology.org/ontology/UATC/D01AE02"
"indium (111In) tropolonate labelled cells","indium (111In) tropolonate labelled cells","UATC","V09HB02","http://purl.bioontology.org/ontology/UATC/V09HB02"
"olodaterol and tiotropium bromide","olodaterol and tiotropium bromide","UATC","R03AL06","http://purl.bioontology.org/ontology/UATC/R03AL06"
"etozolin","etozolin","UATC","C03CX01","http://purl.bioontology.org/ontology/UATC/C03CX01"
"phenylephrine","phenylephrine","UATC","C01CA06","http://purl.bioontology.org/ontology/UATC/C01CA06"
"tree pollen allergenic extracts","tree pollen allergenic extracts","UATC","V01AA05","http://purl.bioontology.org/ontology/UATC/V01AA05"
"idursulfase beta","idursulfase beta","UATC","A16AB16","http://purl.bioontology.org/ontology/UATC/A16AB16"
"talbutal","talbutal","UATC","N05CA07","http://purl.bioontology.org/ontology/UATC/N05CA07"
"aluminium clofibrate","aluminium clofibrate","UATC","C10AB03","http://purl.bioontology.org/ontology/UATC/C10AB03"
"tolterodine","tolterodine","UATC","G04BD07","http://purl.bioontology.org/ontology/UATC/G04BD07"
"crofelemer","crofelemer","UATC","A07XA06","http://purl.bioontology.org/ontology/UATC/A07XA06"
"Food allergenic extracts","Food allergenic extracts","UATC","V01AA08","http://purl.bioontology.org/ontology/UATC/V01AA08"
"ipecacuanha","ipecacuanha","UATC","V03AB01","http://purl.bioontology.org/ontology/UATC/V03AB01"
"mupirocin","mupirocin","UATC","R01AX06","http://purl.bioontology.org/ontology/UATC/R01AX06"
"eplerenone","eplerenone","UATC","C03DA04","http://purl.bioontology.org/ontology/UATC/C03DA04"
"levodopa and decarboxylase inhibitor","levodopa and decarboxylase inhibitor","UATC","N04BA02","http://purl.bioontology.org/ontology/UATC/N04BA02"
"pinazepam","pinazepam","UATC","N05BA14","http://purl.bioontology.org/ontology/UATC/N05BA14"
"metformin, saxagliptin and dapagliflozin","metformin, saxagliptin and dapagliflozin","UATC","A10BD25","http://purl.bioontology.org/ontology/UATC/A10BD25"
"cromoglicic acid","cromoglicic acid","UATC","D11AH03","http://purl.bioontology.org/ontology/UATC/D11AH03"
"nelfinavir","nelfinavir","UATC","J05AE04","http://purl.bioontology.org/ontology/UATC/J05AE04"
"Vitamin B-complex, other combinations","Vitamin B-complex, other combinations","UATC","A11EX","http://purl.bioontology.org/ontology/UATC/A11EX"
"Anilide analgesics and antipyretics","Anilide analgesics and antipyretics","UATC","N02BE","http://purl.bioontology.org/ontology/UATC/N02BE"
"hypromellose","hypromellose","UATC","S01KA02","http://purl.bioontology.org/ontology/UATC/S01KA02"
"Other plant alkaloids and natural products in ATC","Other plant alkaloids and natural products in ATC","UATC","L01CX","http://purl.bioontology.org/ontology/UATC/L01CX"
"aluminium acetotartrate","aluminium acetotartrate","UATC","S02AA04","http://purl.bioontology.org/ontology/UATC/S02AA04"
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS","UATC","A08","http://purl.bioontology.org/ontology/UATC/A08"
"rilonacept","rilonacept","UATC","L04AC04","http://purl.bioontology.org/ontology/UATC/L04AC04"
"xenysalate","xenysalate","UATC","D11AC09","http://purl.bioontology.org/ontology/UATC/D11AC09"
"repaglinide","repaglinide","UATC","A10BX02","http://purl.bioontology.org/ontology/UATC/A10BX02"
"corticotropin","corticotropin","UATC","H01AA01","http://purl.bioontology.org/ontology/UATC/H01AA01"
"aminobenzoate potassium","aminobenzoate potassium","UATC","D11AX23","http://purl.bioontology.org/ontology/UATC/D11AX23"
"poliomyelitis oral, bivalent, live attenuated","poliomyelitis oral, bivalent, live attenuated","UATC","J07BF04","http://purl.bioontology.org/ontology/UATC/J07BF04"
"dantron","dantron","UATC","A06AB03","http://purl.bioontology.org/ontology/UATC/A06AB03"
"mepivacaine, combinations","mepivacaine, combinations","UATC","N01BB53","http://purl.bioontology.org/ontology/UATC/N01BB53"
"triclofos","triclofos","UATC","N05CM07","http://purl.bioontology.org/ontology/UATC/N05CM07"
"chlorzoxazone, combinations with psycholeptics","chlorzoxazone, combinations with psycholeptics","UATC","M03BB73","http://purl.bioontology.org/ontology/UATC/M03BB73"
"rasburicase","rasburicase","UATC","V03AF07","http://purl.bioontology.org/ontology/UATC/V03AF07"
"carbimazole","carbimazole","UATC","H03BB01","http://purl.bioontology.org/ontology/UATC/H03BB01"
"pramlintide","pramlintide","UATC","A10BX05","http://purl.bioontology.org/ontology/UATC/A10BX05"
"quinethazone and potassium","quinethazone and potassium","UATC","C03BB02","http://purl.bioontology.org/ontology/UATC/C03BB02"
"vincamine","vincamine","UATC","C04AX07","http://purl.bioontology.org/ontology/UATC/C04AX07"
"SENSORY ORGAN DRUGS","SENSORY ORGAN DRUGS","UATC","S","http://purl.bioontology.org/ontology/UATC/S"
"clobetasol and antibiotics","clobetasol and antibiotics","UATC","D07CD01","http://purl.bioontology.org/ontology/UATC/D07CD01"
"plastic IUD with progestogen","plastic IUD with progestogen","UATC","G02BA03","http://purl.bioontology.org/ontology/UATC/G02BA03"
"diphenylpyraline, combinations","diphenylpyraline, combinations","UATC","R06AA57","http://purl.bioontology.org/ontology/UATC/R06AA57"
"begelomab","begelomab","UATC","L04AA35","http://purl.bioontology.org/ontology/UATC/L04AA35"
"oxyquinoline","oxyquinoline","UATC","R02AA14","http://purl.bioontology.org/ontology/UATC/R02AA14"
"rucaparib","rucaparib","UATC","L01XX55","http://purl.bioontology.org/ontology/UATC/L01XX55"
"cough suppressants and expectorants","cough suppressants and expectorants","UATC","R05FB02","http://purl.bioontology.org/ontology/UATC/R05FB02"
"distigmine","distigmine","UATC","N07AA03","http://purl.bioontology.org/ontology/UATC/N07AA03"
"Bacterium","Bacterium","STY","T007","http://purl.bioontology.org/ontology/STY/T007"
"ethyl biscoumacetate","ethyl biscoumacetate","UATC","B01AA08","http://purl.bioontology.org/ontology/UATC/B01AA08"
"bentiromide","bentiromide","UATC","V04CK03","http://purl.bioontology.org/ontology/UATC/V04CK03"
"tulobuterol","tulobuterol","UATC","R03AC11","http://purl.bioontology.org/ontology/UATC/R03AC11"
"Enema for Constipation","Enema for Constipation","UATC","A06AG","http://purl.bioontology.org/ontology/UATC/A06AG"
"dihydrocodeine and paracetamol","dihydrocodeine and paracetamol","UATC","N02AJ01","http://purl.bioontology.org/ontology/UATC/N02AJ01"
"mesulfen","mesulfen","UATC","P03AA03","http://purl.bioontology.org/ontology/UATC/P03AA03"
"ambazone","ambazone","UATC","R02AA01","http://purl.bioontology.org/ontology/UATC/R02AA01"
"gas-gangrene sera","gas-gangrene sera","UATC","J06AA05","http://purl.bioontology.org/ontology/UATC/J06AA05"
"felodipine","felodipine","UATC","C08CA02","http://purl.bioontology.org/ontology/UATC/C08CA02"
"iotroxic acid","iotroxic acid","UATC","V08AC02","http://purl.bioontology.org/ontology/UATC/V08AC02"
"Amino Acids, I.V. solution additive","Amino Acids, I.V. solution additive","UATC","B05XB","http://purl.bioontology.org/ontology/UATC/B05XB"
"isobromindione","isobromindione","UATC","M04AB04","http://purl.bioontology.org/ontology/UATC/M04AB04"
"phentermine","phentermine","UATC","A08AA01","http://purl.bioontology.org/ontology/UATC/A08AA01"
"delapril and manidipine","delapril and manidipine","UATC","C09BB12","http://purl.bioontology.org/ontology/UATC/C09BB12"
"tretinoin, combinations","tretinoin, combinations","UATC","D10AD51","http://purl.bioontology.org/ontology/UATC/D10AD51"
"Immune sera","Immune sera","UATC","J06AA","http://purl.bioontology.org/ontology/UATC/J06AA"
"oxybutynin","oxybutynin","UATC","G04BD04","http://purl.bioontology.org/ontology/UATC/G04BD04"
"collagenase","collagenase","UATC","D03BA02","http://purl.bioontology.org/ontology/UATC/D03BA02"
"staphylococcus immunoglobulin","staphylococcus immunoglobulin","UATC","J06BB08","http://purl.bioontology.org/ontology/UATC/J06BB08"
"Other non-therapeutic auxiliary products in ATC","Other non-therapeutic auxiliary products in ATC","UATC","V07AY","http://purl.bioontology.org/ontology/UATC/V07AY"
"sodium monofluorophosphate","sodium monofluorophosphate","UATC","A01AA02","http://purl.bioontology.org/ontology/UATC/A01AA02"
"Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","Muscle relaxants FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE","UATC","C05AE","http://purl.bioontology.org/ontology/UATC/C05AE"
"Bone morphogenetic proteins","Bone morphogenetic proteins","UATC","M05BC","http://purl.bioontology.org/ontology/UATC/M05BC"
"quetiapine","quetiapine","UATC","N05AH04","http://purl.bioontology.org/ontology/UATC/N05AH04"
"ebastine","ebastine","UATC","R06AX22","http://purl.bioontology.org/ontology/UATC/R06AX22"
"tuberculosis, live attenuated","tuberculosis, live attenuated","UATC","J07AN01","http://purl.bioontology.org/ontology/UATC/J07AN01"
"udenafil","udenafil","UATC","G04BE11","http://purl.bioontology.org/ontology/UATC/G04BE11"
"terbinafine","terbinafine","UATC","D01AE15","http://purl.bioontology.org/ontology/UATC/D01AE15"
"vidarabine","vidarabine","UATC","J05AB03","http://purl.bioontology.org/ontology/UATC/J05AB03"
"tegafur","tegafur","UATC","L01BC03","http://purl.bioontology.org/ontology/UATC/L01BC03"
"vorinostat","vorinostat","UATC","L01XX38","http://purl.bioontology.org/ontology/UATC/L01XX38"
"OTHER THERAPEUTIC RADIOPHARMACEUTICALS in ATC","OTHER THERAPEUTIC RADIOPHARMACEUTICALS in ATC","UATC","V10X","http://purl.bioontology.org/ontology/UATC/V10X"
"Aluminium antacid compound combinations","Aluminium antacid compound combinations","UATC","A02AB10","http://purl.bioontology.org/ontology/UATC/A02AB10"
"iotalamic acid","iotalamic acid","UATC","V08AA04","http://purl.bioontology.org/ontology/UATC/V08AA04"
"oxabolone cipionate","oxabolone cipionate","UATC","A14AB03","http://purl.bioontology.org/ontology/UATC/A14AB03"
"iobenzamic acid","iobenzamic acid","UATC","V08AC05","http://purl.bioontology.org/ontology/UATC/V08AC05"
"Plasters","Plasters","UATC","V07AA","http://purl.bioontology.org/ontology/UATC/V07AA"
"carmustine","carmustine","UATC","L01AD01","http://purl.bioontology.org/ontology/UATC/L01AD01"
"frovatriptan","frovatriptan","UATC","N02CC07","http://purl.bioontology.org/ontology/UATC/N02CC07"
"letermovir","letermovir","UATC","J05AX18","http://purl.bioontology.org/ontology/UATC/J05AX18"
"Anesthetics for topical use","Anesthetics for topical use","UATC","D04AB","http://purl.bioontology.org/ontology/UATC/D04AB"
"Food","Food","STY","T168","http://purl.bioontology.org/ontology/STY/T168"
"dihydroergotamine","dihydroergotamine","UATC","N02CA01","http://purl.bioontology.org/ontology/UATC/N02CA01"
"Hederae helicis folium","Hederae helicis folium","UATC","R05CA12","http://purl.bioontology.org/ontology/UATC/R05CA12"
"diphtheria-hemophilus influenzae B-pertussis-poliomyelitis-tetanus","diphtheria-hemophilus influenzae B-pertussis-poliomyelitis-tetanus","UATC","J07CA06","http://purl.bioontology.org/ontology/UATC/J07CA06"
"zipeprol","zipeprol","UATC","R05DB15","http://purl.bioontology.org/ontology/UATC/R05DB15"
"methysergide","methysergide","UATC","N02CA04","http://purl.bioontology.org/ontology/UATC/N02CA04"
"bucladesine","bucladesine","UATC","C01CE04","http://purl.bioontology.org/ontology/UATC/C01CE04"
"Piperazine derivatives, systemic antihistamines","Piperazine derivatives, systemic antihistamines","UATC","R06AE","http://purl.bioontology.org/ontology/UATC/R06AE"
"clindamycin, combinations","clindamycin, combinations","UATC","D10AF51","http://purl.bioontology.org/ontology/UATC/D10AF51"
"brinzolamide, combinations","brinzolamide, combinations","UATC","S01EC54","http://purl.bioontology.org/ontology/UATC/S01EC54"
"naphazoline, combinations","naphazoline, combinations","UATC","S01GA51","http://purl.bioontology.org/ontology/UATC/S01GA51"
"Other diagnostic radiopharmaceuticals for inflammation and infection detection in ATC","Other diagnostic radiopharmaceuticals for inflammation and infection detection in ATC","UATC","V09HX","http://purl.bioontology.org/ontology/UATC/V09HX"
"miglustat","miglustat","UATC","A16AX06","http://purl.bioontology.org/ontology/UATC/A16AX06"
"POTASSIUM-SPARING DIURETICS","POTASSIUM-SPARING DIURETICS","UATC","C03D","http://purl.bioontology.org/ontology/UATC/C03D"
"various other anti-acne preparation combinations for topical use in ATC","various other anti-acne preparation combinations for topical use in ATC","UATC","D10AX30","http://purl.bioontology.org/ontology/UATC/D10AX30"
