value_en	description_en	codesystem	code	description_code	iri
Excision of Bile Duct	Excision of Bile Duct	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51577
Pericardiectomy	Pericardiectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51643
labiaplasty	labiaplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001754
Partial Vulvectomy	Partial Vulvectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94453
Myringotomy	Myringotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C70905
Suprapubic Prostatectomy	Suprapubic Prostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51589
Autologous Ovarian Tissue Transplantation	Autologous Ovarian Tissue Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116463
Partial Salpingectomy	Partial Salpingectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51734
Crash Cesarean Delivery	Crash Cesarean Delivery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C92762
Modified Radical Mastectomy	Modified Radical Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15278
thyroid cartilage masculinization	thyroid cartilage masculinization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002855
Myringotomy with Ear Tube Placement	Myringotomy with Ear Tube Placement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C70906
radical orchiectomy	radical orchiectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001651
Left Reduction Mammoplasty	Left Reduction Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51617
Stabilize Lower Extremity Fracture	Stabilize Lower Extremity Fracture	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157990
gender affirming surgery	gender affirming surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001608
Inadequate Daily Salt Intake	Inadequate Daily Salt Intake	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168268
Total Laryngectomy	Total Laryngectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51771
Pulmonary Embolectomy	Pulmonary Embolectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157964
shaft-only phalloplasty	shaft-only phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009847
Selective Neck Dissection of Cervical Lymph Nodes	Selective Neck Dissection of Cervical Lymph Nodes	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51786
Amputation of Leg Through Tibia and Fibula	Amputation of Leg Through Tibia and Fibula	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51702
Cosmetic Plastic Surgery	Cosmetic Plastic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157827
Endometrial Cancer Surgery	Endometrial Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157835
Liposuction	Liposuction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157908
Enucleation	Enucleation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C48601
vas deferential surgical procedure	vas deferential surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006712
Tongue Surgery	Tongue Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C158013
History of Cardiogenic Shock	History of Cardiogenic Shock	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C66922
Thyroid Isthmectomy	Thyroid Isthmectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51737
feminization laryngoplasty	feminization laryngoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003129
Subtotal Prostatectomy	Subtotal Prostatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172325
hymenotomy	hymenotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006733
clitoris-preserving phalloplasty	clitoris-preserving phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009849
Wedge Resection of Tongue	Wedge Resection of Tongue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51680
Bilateral Reduction Mammoplasty	Bilateral Reduction Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51935
Percutaneous Transluminal Angioplasty of the Femoral Artery	Percutaneous Transluminal Angioplasty of the Femoral Artery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157952
Chemical/Occupational Exposure Type Unknown	Chemical/Occupational Exposure Type Unknown	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159579
Radiosurgery	Radiosurgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15696
Colectomy	Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15209
